amount,REGION,PRODUCTID,FAMILY_ALIAS
0.24,South,1,Colas
7.92,South,1,Colas
12,South,1,Colas
0.36,South,1,Colas
11.64,South,1,Colas
0.12,South,1,Colas
11.64,South,1,Colas
0.24,South,1,Colas
0.44,South,1,Colas
0.56,South,1,Colas
1,South,1,Colas
0.26,South,1,Colas
0.74,South,1,Colas
274.12,South,1,Colas
348.88,South,1,Colas
41.8,South,1,Colas
53.2,South,1,Colas
95,South,1,Colas
17.67,South,1,Colas
52.08,South,1,Colas
21.39,South,1,Colas
1.86,South,1,Colas
100,South,1,Colas
94,South,1,Colas
24.44,South,1,Colas
69.56,South,1,Colas
27.59,South,1,Colas
11.57,South,1,Colas
49.84,South,1,Colas
63.21,South,1,Colas
83.79,South,1,Colas
38.57,South,1,Colas
3.99,South,1,Colas
2.66,South,1,Colas
87.78,South,1,Colas
194,South,1,Colas
5.7,South,1,Colas
184.3,South,1,Colas
1.75,South,1,Colas
169.75,South,1,Colas
3.5,South,1,Colas
120,South,1,Colas
2.4,South,1,Colas
1.2,South,1,Colas
68.4,South,1,Colas
48,South,1,Colas
120,South,1,Colas
2.6,South,1,Colas
18.2,South,1,Colas
2.6,South,1,Colas
106.6,South,1,Colas
15.6,South,1,Colas
104.4,South,1,Colas
51.6,South,1,Colas
26.4,South,1,Colas
42,South,1,Colas
94.6,South,1,Colas
15.4,South,1,Colas
190,South,1,Colas
44.2,South,1,Colas
57.8,South,1,Colas
68,South,1,Colas
194.3,South,1,Colas
95.7,South,1,Colas
13.8,South,1,Colas
213.9,South,1,Colas
2.3,South,1,Colas
55,South,1,Colas
90.2,South,1,Colas
74.8,South,1,Colas
50,South,1,Colas
1,South,1,Colas
0.5,South,1,Colas
28.5,South,1,Colas
20,South,1,Colas
50,South,1,Colas
1,South,1,Colas
7,South,1,Colas
1,South,1,Colas
41,South,1,Colas
6.5,South,1,Colas
43.5,South,1,Colas
21.5,South,1,Colas
11,South,1,Colas
17.5,South,1,Colas
43,South,1,Colas
7,South,1,Colas
80,South,1,Colas
18.2,South,1,Colas
23.8,South,1,Colas
28,South,1,Colas
87.1,South,1,Colas
42.9,South,1,Colas
6,South,1,Colas
93,South,1,Colas
1,South,1,Colas
22.5,South,1,Colas
36.9,South,1,Colas
30.6,South,1,Colas
10,South,1,Colas
0.2,South,1,Colas
0.1,South,1,Colas
5.7,South,1,Colas
4,South,1,Colas
10,South,1,Colas
0.2,South,1,Colas
1.4,South,1,Colas
0.2,South,1,Colas
8.2,South,1,Colas
1.3,South,1,Colas
8.7,South,1,Colas
4.3,South,1,Colas
2.2,South,1,Colas
3.5,South,1,Colas
8.6,South,1,Colas
1.4,South,1,Colas
20,South,1,Colas
2.6,South,1,Colas
3.4,South,1,Colas
4,South,1,Colas
13.4,South,1,Colas
6.6,South,1,Colas
1.8,South,1,Colas
27.9,South,1,Colas
0.3,South,1,Colas
5,South,1,Colas
8.2,South,1,Colas
6.8,South,1,Colas
10,South,1,Colas
0.2,South,1,Colas
0.1,South,1,Colas
5.7,South,1,Colas
4,South,1,Colas
10,South,1,Colas
0.2,South,1,Colas
1.4,South,1,Colas
0.2,South,1,Colas
8.2,South,1,Colas
1.3,South,1,Colas
8.7,South,1,Colas
4.3,South,1,Colas
2.2,South,1,Colas
3.5,South,1,Colas
8.6,South,1,Colas
1.4,South,1,Colas
10,South,1,Colas
2.6,South,1,Colas
3.4,South,1,Colas
4,South,1,Colas
0.6,South,1,Colas
9.3,South,1,Colas
0.1,South,1,Colas
2.5,South,1,Colas
4.1,South,1,Colas
3.4,South,1,Colas
740,South,1,Colas
110,South,1,Colas
2.2,South,1,Colas
1.1,South,1,Colas
62.7,South,1,Colas
44,South,1,Colas
100,South,1,Colas
2.2,South,1,Colas
15.4,South,1,Colas
2.2,South,1,Colas
90.2,South,1,Colas
13,South,1,Colas
87,South,1,Colas
43,South,1,Colas
22,South,1,Colas
35,South,1,Colas
86,South,1,Colas
14,South,1,Colas
170,South,1,Colas
39,South,1,Colas
51,South,1,Colas
60,South,1,Colas
160.8,South,1,Colas
79.2,South,1,Colas
12.6,South,1,Colas
195.3,South,1,Colas
2.1,South,1,Colas
47.5,South,1,Colas
77.9,South,1,Colas
64.6,South,1,Colas
40.8,South,2,Colas
39.2,South,2,Colas
80,South,2,Colas
79,South,2,Colas
15.75,South,2,Colas
59.25,South,2,Colas
71,South,2,Colas
60,South,2,Colas
57,South,2,Colas
11.55,South,2,Colas
11,South,2,Colas
32.45,South,2,Colas
34.56,South,2,Colas
37.44,South,2,Colas
66,South,2,Colas
0.88,South,2,Colas
0.88,South,2,Colas
2.64,South,2,Colas
83.6,South,2,Colas
56.58,South,2,Colas
25.42,South,2,Colas
16.32,South,2,Colas
15.68,South,2,Colas
32,South,2,Colas
32,South,2,Colas
6.3,South,2,Colas
23.7,South,2,Colas
29,South,2,Colas
24,South,2,Colas
23,South,2,Colas
4.62,South,2,Colas
4.4,South,2,Colas
12.98,South,2,Colas
13.92,South,2,Colas
15.08,South,2,Colas
27,South,2,Colas
0.36,South,2,Colas
0.36,South,2,Colas
1.08,South,2,Colas
34.2,South,2,Colas
22.77,South,2,Colas
10.23,South,2,Colas
4.08,South,2,Colas
3.92,South,2,Colas
8,South,2,Colas
8,South,2,Colas
1.68,South,2,Colas
6.32,South,2,Colas
8,South,2,Colas
6,South,2,Colas
6,South,2,Colas
1.26,South,2,Colas
1.2,South,2,Colas
3.54,South,2,Colas
3.84,South,2,Colas
4.16,South,2,Colas
7,South,2,Colas
0.1,South,2,Colas
0.1,South,2,Colas
0.3,South,2,Colas
9.5,South,2,Colas
6.21,South,2,Colas
2.79,South,2,Colas
5.61,South,2,Colas
5.39,South,2,Colas
11,South,2,Colas
11,South,2,Colas
2.31,South,2,Colas
8.69,South,2,Colas
11,South,2,Colas
11,South,2,Colas
11,South,2,Colas
2.31,South,2,Colas
2.2,South,2,Colas
6.49,South,2,Colas
5.28,South,2,Colas
5.72,South,2,Colas
11,South,2,Colas
0.11,South,2,Colas
0.11,South,2,Colas
0.33,South,2,Colas
10.45,South,2,Colas
7.59,South,2,Colas
3.41,South,2,Colas
0.51,South,2,Colas
0.49,South,2,Colas
1,South,2,Colas
0.21,South,2,Colas
0.79,South,2,Colas
1,South,2,Colas
1,South,2,Colas
0.48,South,2,Colas
0.52,South,2,Colas
0.01,South,2,Colas
0.01,South,2,Colas
0.03,South,2,Colas
0.95,South,2,Colas
0.69,South,2,Colas
0.31,South,2,Colas
418.71,South,2,Colas
402.29,South,2,Colas
38.76,South,2,Colas
37.24,South,2,Colas
76,South,2,Colas
86,South,2,Colas
18.9,South,2,Colas
71.1,South,2,Colas
92,South,2,Colas
72,South,2,Colas
54,South,2,Colas
10.92,South,2,Colas
10.4,South,2,Colas
30.68,South,2,Colas
33.12,South,2,Colas
35.88,South,2,Colas
69,South,2,Colas
0.96,South,2,Colas
0.96,South,2,Colas
2.88,South,2,Colas
91.2,South,2,Colas
53.82,South,2,Colas
24.18,South,2,Colas
47,South,2,Colas
3,South,2,Colas
50,South,2,Colas
100,South,2,Colas
45.9,South,2,Colas
18,South,2,Colas
26.1,South,2,Colas
42.3,South,2,Colas
47.7,South,2,Colas
59.2,South,2,Colas
20.8,South,2,Colas
18.9,South,2,Colas
15.4,South,2,Colas
4.2,South,2,Colas
31.5,South,2,Colas
1.4,South,2,Colas
3.5,South,2,Colas
65.1,South,2,Colas
60,South,2,Colas
1.8,South,2,Colas
66.6,South,2,Colas
21.6,South,2,Colas
63.9,South,2,Colas
26.1,South,2,Colas
10,South,2,Colas
10,South,2,Colas
1,South,2,Colas
79,South,2,Colas
90,South,2,Colas
18.8,South,2,Colas
1.2,South,2,Colas
20,South,2,Colas
40,South,2,Colas
20.4,South,2,Colas
8,South,2,Colas
11.6,South,2,Colas
14.1,South,2,Colas
15.9,South,2,Colas
22.2,South,2,Colas
7.8,South,2,Colas
8.1,South,2,Colas
6.6,South,2,Colas
1.8,South,2,Colas
13.5,South,2,Colas
0.4,South,2,Colas
1,South,2,Colas
18.6,South,2,Colas
20,South,2,Colas
0.6,South,2,Colas
22.2,South,2,Colas
7.2,South,2,Colas
21.3,South,2,Colas
8.7,South,2,Colas
4,South,2,Colas
4,South,2,Colas
0.4,South,2,Colas
31.6,South,2,Colas
30,South,2,Colas
1,South,2,Colas
1,South,2,Colas
0.1,South,2,Colas
7.9,South,2,Colas
4.7,South,2,Colas
0.3,South,2,Colas
5,South,2,Colas
10,South,2,Colas
5.1,South,2,Colas
2,South,2,Colas
2.9,South,2,Colas
4.7,South,2,Colas
5.3,South,2,Colas
7.4,South,2,Colas
2.6,South,2,Colas
2.7,South,2,Colas
2.2,South,2,Colas
0.6,South,2,Colas
4.5,South,2,Colas
0.2,South,2,Colas
0.5,South,2,Colas
9.3,South,2,Colas
10,South,2,Colas
0.2,South,2,Colas
7.4,South,2,Colas
2.4,South,2,Colas
1,South,2,Colas
1,South,2,Colas
0.1,South,2,Colas
7.9,South,2,Colas
10,South,2,Colas
460.6,South,2,Colas
29.4,South,2,Colas
490,South,2,Colas
37.6,South,2,Colas
2.4,South,2,Colas
40,South,2,Colas
80,South,2,Colas
51,South,2,Colas
20,South,2,Colas
29,South,2,Colas
47,South,2,Colas
53,South,2,Colas
74,South,2,Colas
26,South,2,Colas
21.6,South,2,Colas
17.6,South,2,Colas
4.8,South,2,Colas
36,South,2,Colas
1.2,South,2,Colas
3,South,2,Colas
55.8,South,2,Colas
60,South,2,Colas
1.6,South,2,Colas
59.2,South,2,Colas
19.2,South,2,Colas
63.9,South,2,Colas
26.1,South,2,Colas
10,South,2,Colas
10,South,2,Colas
1,South,2,Colas
79,South,2,Colas
80,South,2,Colas
78.4,South,4,"Root Beer"
1.6,South,4,"Root Beer"
56,South,4,"Root Beer"
5.83,South,4,"Root Beer"
38.69,South,4,"Root Beer"
4.24,South,4,"Root Beer"
4.24,South,4,"Root Beer"
35.51,South,4,"Root Beer"
15.37,South,4,"Root Beer"
2.12,South,4,"Root Beer"
44.1,South,4,"Root Beer"
0.98,South,4,"Root Beer"
3.92,South,4,"Root Beer"
5.72,South,4,"Root Beer"
38.28,South,4,"Root Beer"
29.48,South,4,"Root Beer"
14.52,South,4,"Root Beer"
41,South,4,"Root Beer"
50,South,4,"Root Beer"
40.28,South,4,"Root Beer"
12.72,South,4,"Root Beer"
80,South,4,"Root Beer"
43.07,South,4,"Root Beer"
18.25,South,4,"Root Beer"
11.68,South,4,"Root Beer"
31.36,South,4,"Root Beer"
0.64,South,4,"Root Beer"
22,South,4,"Root Beer"
2.31,South,4,"Root Beer"
15.33,South,4,"Root Beer"
1.68,South,4,"Root Beer"
1.68,South,4,"Root Beer"
14.07,South,4,"Root Beer"
6.09,South,4,"Root Beer"
0.84,South,4,"Root Beer"
18,South,4,"Root Beer"
0.4,South,4,"Root Beer"
1.6,South,4,"Root Beer"
2.34,South,4,"Root Beer"
15.66,South,4,"Root Beer"
12.06,South,4,"Root Beer"
5.94,South,4,"Root Beer"
16,South,4,"Root Beer"
20,South,4,"Root Beer"
15.96,South,4,"Root Beer"
5.04,South,4,"Root Beer"
32,South,4,"Root Beer"
17.11,South,4,"Root Beer"
7.25,South,4,"Root Beer"
4.64,South,4,"Root Beer"
7.84,South,4,"Root Beer"
0.16,South,4,"Root Beer"
6,South,4,"Root Beer"
0.55,South,4,"Root Beer"
3.65,South,4,"Root Beer"
0.4,South,4,"Root Beer"
0.4,South,4,"Root Beer"
3.35,South,4,"Root Beer"
1.45,South,4,"Root Beer"
0.2,South,4,"Root Beer"
4.5,South,4,"Root Beer"
0.1,South,4,"Root Beer"
0.4,South,4,"Root Beer"
0.65,South,4,"Root Beer"
4.35,South,4,"Root Beer"
3.35,South,4,"Root Beer"
1.65,South,4,"Root Beer"
4,South,4,"Root Beer"
5,South,4,"Root Beer"
3.8,South,4,"Root Beer"
1.2,South,4,"Root Beer"
8,South,4,"Root Beer"
4.72,South,4,"Root Beer"
2,South,4,"Root Beer"
1.28,South,4,"Root Beer"
10.78,South,4,"Root Beer"
0.22,South,4,"Root Beer"
11,South,4,"Root Beer"
1.21,South,4,"Root Beer"
8.03,South,4,"Root Beer"
0.88,South,4,"Root Beer"
0.88,South,4,"Root Beer"
7.37,South,4,"Root Beer"
3.19,South,4,"Root Beer"
0.44,South,4,"Root Beer"
9.9,South,4,"Root Beer"
0.22,South,4,"Root Beer"
0.88,South,4,"Root Beer"
1.43,South,4,"Root Beer"
9.57,South,4,"Root Beer"
7.37,South,4,"Root Beer"
3.63,South,4,"Root Beer"
11,South,4,"Root Beer"
11,South,4,"Root Beer"
8.36,South,4,"Root Beer"
2.64,South,4,"Root Beer"
11,South,4,"Root Beer"
6.49,South,4,"Root Beer"
2.75,South,4,"Root Beer"
1.76,South,4,"Root Beer"
0.98,South,4,"Root Beer"
0.02,South,4,"Root Beer"
0.11,South,4,"Root Beer"
0.73,South,4,"Root Beer"
0.08,South,4,"Root Beer"
0.08,South,4,"Root Beer"
0.67,South,4,"Root Beer"
0.33,South,4,"Root Beer"
1,South,4,"Root Beer"
0.76,South,4,"Root Beer"
0.24,South,4,"Root Beer"
0.59,South,4,"Root Beer"
0.25,South,4,"Root Beer"
0.16,South,4,"Root Beer"
446.88,South,4,"Root Beer"
9.12,South,4,"Root Beer"
74.48,South,4,"Root Beer"
1.52,South,4,"Root Beer"
53,South,4,"Root Beer"
6.38,South,4,"Root Beer"
42.34,South,4,"Root Beer"
4.64,South,4,"Root Beer"
4.64,South,4,"Root Beer"
42.21,South,4,"Root Beer"
18.27,South,4,"Root Beer"
2.52,South,4,"Root Beer"
56.7,South,4,"Root Beer"
1.26,South,4,"Root Beer"
5.04,South,4,"Root Beer"
6.76,South,4,"Root Beer"
45.24,South,4,"Root Beer"
28.14,South,4,"Root Beer"
13.86,South,4,"Root Beer"
39,South,4,"Root Beer"
48,South,4,"Root Beer"
41.8,South,4,"Root Beer"
13.2,South,4,"Root Beer"
88,South,4,"Root Beer"
41.3,South,4,"Root Beer"
17.5,South,4,"Root Beer"
11.2,South,4,"Root Beer"
28.8,South,4,"Root Beer"
31.2,South,4,"Root Beer"
0.8,South,4,"Root Beer"
21.6,South,4,"Root Beer"
17.6,South,4,"Root Beer"
16,South,4,"Root Beer"
13.2,South,4,"Root Beer"
10.8,South,4,"Root Beer"
40,South,4,"Root Beer"
3.2,South,4,"Root Beer"
33.2,South,4,"Root Beer"
3.6,South,4,"Root Beer"
30,South,4,"Root Beer"
26.1,South,4,"Root Beer"
3.9,South,4,"Root Beer"
30,South,4,"Root Beer"
9.2,South,4,"Root Beer"
26.8,South,4,"Root Beer"
4,South,4,"Root Beer"
13.5,South,4,"Root Beer"
16.5,South,4,"Root Beer"
60,South,4,"Root Beer"
50,South,4,"Root Beer"
9.6,South,4,"Root Beer"
10.4,South,4,"Root Beer"
0.2,South,4,"Root Beer"
5.4,South,4,"Root Beer"
4.4,South,4,"Root Beer"
4,South,4,"Root Beer"
3.3,South,4,"Root Beer"
2.7,South,4,"Root Beer"
10,South,4,"Root Beer"
0.8,South,4,"Root Beer"
8.3,South,4,"Root Beer"
0.9,South,4,"Root Beer"
10,South,4,"Root Beer"
8.7,South,4,"Root Beer"
1.3,South,4,"Root Beer"
10,South,4,"Root Beer"
2.3,South,4,"Root Beer"
6.7,South,4,"Root Beer"
1,South,4,"Root Beer"
20,South,4,"Root Beer"
20,South,4,"Root Beer"
10,South,4,"Root Beer"
10,South,4,"Root Beer"
206.4,South,4,"Root Beer"
223.6,South,4,"Root Beer"
28.8,South,4,"Root Beer"
31.2,South,4,"Root Beer"
0.8,South,4,"Root Beer"
21.6,South,4,"Root Beer"
17.6,South,4,"Root Beer"
16,South,4,"Root Beer"
13.2,South,4,"Root Beer"
10.8,South,4,"Root Beer"
50,South,4,"Root Beer"
4,South,4,"Root Beer"
41.5,South,4,"Root Beer"
4.5,South,4,"Root Beer"
40,South,4,"Root Beer"
26.1,South,4,"Root Beer"
3.9,South,4,"Root Beer"
30,South,4,"Root Beer"
9.2,South,4,"Root Beer"
26.8,South,4,"Root Beer"
4,South,4,"Root Beer"
13.5,South,4,"Root Beer"
16.5,South,4,"Root Beer"
80,South,4,"Root Beer"
60,South,4,"Root Beer"
63,South,5,"Root Beer"
44.1,South,5,"Root Beer"
102.9,South,5,"Root Beer"
200,South,5,"Root Beer"
42,South,5,"Root Beer"
33.6,South,5,"Root Beer"
134.4,South,5,"Root Beer"
222,South,5,"Root Beer"
235,South,5,"Root Beer"
30.58,South,5,"Root Beer"
30.58,South,5,"Root Beer"
130.66,South,5,"Root Beer"
86.18,South,5,"Root Beer"
286,South,5,"Root Beer"
71.5,South,5,"Root Beer"
34.32,South,5,"Root Beer"
74.36,South,5,"Root Beer"
105.82,South,5,"Root Beer"
117.03,South,5,"Root Beer"
47.31,South,5,"Root Beer"
84.66,South,5,"Root Beer"
32.8,South,5,"Root Beer"
172.2,South,5,"Root Beer"
197,South,5,"Root Beer"
221,South,5,"Root Beer"
25.2,South,5,"Root Beer"
17.64,South,5,"Root Beer"
41.16,South,5,"Root Beer"
80,South,5,"Root Beer"
16.8,South,5,"Root Beer"
13.44,South,5,"Root Beer"
53.76,South,5,"Root Beer"
88,South,5,"Root Beer"
94,South,5,"Root Beer"
12.21,South,5,"Root Beer"
12.21,South,5,"Root Beer"
52.17,South,5,"Root Beer"
34.41,South,5,"Root Beer"
114,South,5,"Root Beer"
28.5,South,5,"Root Beer"
13.68,South,5,"Root Beer"
29.64,South,5,"Root Beer"
42.18,South,5,"Root Beer"
46.53,South,5,"Root Beer"
18.81,South,5,"Root Beer"
33.66,South,5,"Root Beer"
13.12,South,5,"Root Beer"
68.88,South,5,"Root Beer"
78,South,5,"Root Beer"
88,South,5,"Root Beer"
8.1,South,5,"Root Beer"
5.67,South,5,"Root Beer"
13.23,South,5,"Root Beer"
26,South,5,"Root Beer"
5.4,South,5,"Root Beer"
4.32,South,5,"Root Beer"
17.28,South,5,"Root Beer"
29,South,5,"Root Beer"
31,South,5,"Root Beer"
3.96,South,5,"Root Beer"
3.96,South,5,"Root Beer"
16.92,South,5,"Root Beer"
11.16,South,5,"Root Beer"
37,South,5,"Root Beer"
9.25,South,5,"Root Beer"
4.44,South,5,"Root Beer"
9.62,South,5,"Root Beer"
13.69,South,5,"Root Beer"
15.04,South,5,"Root Beer"
6.08,South,5,"Root Beer"
10.88,South,5,"Root Beer"
4.32,South,5,"Root Beer"
22.68,South,5,"Root Beer"
25,South,5,"Root Beer"
29,South,5,"Root Beer"
9.3,South,5,"Root Beer"
6.51,South,5,"Root Beer"
15.19,South,5,"Root Beer"
31,South,5,"Root Beer"
6.2,South,5,"Root Beer"
4.96,South,5,"Root Beer"
19.84,South,5,"Root Beer"
31,South,5,"Root Beer"
31,South,5,"Root Beer"
3.41,South,5,"Root Beer"
3.41,South,5,"Root Beer"
14.57,South,5,"Root Beer"
9.61,South,5,"Root Beer"
31,South,5,"Root Beer"
7.75,South,5,"Root Beer"
3.72,South,5,"Root Beer"
8.06,South,5,"Root Beer"
11.47,South,5,"Root Beer"
14.57,South,5,"Root Beer"
5.89,South,5,"Root Beer"
10.54,South,5,"Root Beer"
4.96,South,5,"Root Beer"
26.04,South,5,"Root Beer"
31,South,5,"Root Beer"
31,South,5,"Root Beer"
0.3,South,5,"Root Beer"
0.21,South,5,"Root Beer"
0.49,South,5,"Root Beer"
0.11,South,5,"Root Beer"
0.11,South,5,"Root Beer"
0.47,South,5,"Root Beer"
0.31,South,5,"Root Beer"
1,South,5,"Root Beer"
0.25,South,5,"Root Beer"
0.12,South,5,"Root Beer"
0.26,South,5,"Root Beer"
0.37,South,5,"Root Beer"
1,South,5,"Root Beer"
1,South,5,"Root Beer"
195.3,South,5,"Root Beer"
136.71,South,5,"Root Beer"
318.99,South,5,"Root Beer"
59.7,South,5,"Root Beer"
41.79,South,5,"Root Beer"
97.51,South,5,"Root Beer"
192,South,5,"Root Beer"
46.2,South,5,"Root Beer"
36.96,South,5,"Root Beer"
147.84,South,5,"Root Beer"
266,South,5,"Root Beer"
305,South,5,"Root Beer"
36.63,South,5,"Root Beer"
36.63,South,5,"Root Beer"
156.51,South,5,"Root Beer"
103.23,South,5,"Root Beer"
274,South,5,"Root Beer"
68.5,South,5,"Root Beer"
32.88,South,5,"Root Beer"
71.24,South,5,"Root Beer"
101.38,South,5,"Root Beer"
112.33,South,5,"Root Beer"
45.41,South,5,"Root Beer"
81.26,South,5,"Root Beer"
34.4,South,5,"Root Beer"
180.6,South,5,"Root Beer"
216,South,5,"Root Beer"
212,South,5,"Root Beer"
180,South,5,"Root Beer"
142.8,South,5,"Root Beer"
23.8,South,5,"Root Beer"
3.4,South,5,"Root Beer"
10.8,South,5,"Root Beer"
169.2,South,5,"Root Beer"
190,South,5,"Root Beer"
80,South,5,"Root Beer"
28,South,5,"Root Beer"
12,South,5,"Root Beer"
80,South,5,"Root Beer"
220.8,South,5,"Root Beer"
9.2,South,5,"Root Beer"
240,South,5,"Root Beer"
9.6,South,5,"Root Beer"
225.6,South,5,"Root Beer"
4.8,South,5,"Root Beer"
73.5,South,5,"Root Beer"
136.5,South,5,"Root Beer"
5.2,South,5,"Root Beer"
2.6,South,5,"Root Beer"
76.7,South,5,"Root Beer"
45.5,South,5,"Root Beer"
84,South,5,"Root Beer"
10.5,South,5,"Root Beer"
55.5,South,5,"Root Beer"
170,South,5,"Root Beer"
70,South,5,"Root Beer"
50.4,South,5,"Root Beer"
8.4,South,5,"Root Beer"
1.2,South,5,"Root Beer"
4.2,South,5,"Root Beer"
65.8,South,5,"Root Beer"
70,South,5,"Root Beer"
32,South,5,"Root Beer"
11.2,South,5,"Root Beer"
4.8,South,5,"Root Beer"
32,South,5,"Root Beer"
86.4,South,5,"Root Beer"
3.6,South,5,"Root Beer"
90,South,5,"Root Beer"
3.6,South,5,"Root Beer"
84.6,South,5,"Root Beer"
1.8,South,5,"Root Beer"
28,South,5,"Root Beer"
52,South,5,"Root Beer"
2,South,5,"Root Beer"
1,South,5,"Root Beer"
29.5,South,5,"Root Beer"
17.5,South,5,"Root Beer"
33.6,South,5,"Root Beer"
4.2,South,5,"Root Beer"
22.2,South,5,"Root Beer"
60,South,5,"Root Beer"
20,South,5,"Root Beer"
16.8,South,5,"Root Beer"
2.8,South,5,"Root Beer"
0.4,South,5,"Root Beer"
1.2,South,5,"Root Beer"
18.8,South,5,"Root Beer"
20,South,5,"Root Beer"
8,South,5,"Root Beer"
2.8,South,5,"Root Beer"
1.2,South,5,"Root Beer"
8,South,5,"Root Beer"
28.8,South,5,"Root Beer"
1.2,South,5,"Root Beer"
30,South,5,"Root Beer"
1.2,South,5,"Root Beer"
28.2,South,5,"Root Beer"
0.6,South,5,"Root Beer"
10.5,South,5,"Root Beer"
19.5,South,5,"Root Beer"
0.4,South,5,"Root Beer"
0.2,South,5,"Root Beer"
5.9,South,5,"Root Beer"
3.5,South,5,"Root Beer"
11.2,South,5,"Root Beer"
1.4,South,5,"Root Beer"
7.4,South,5,"Root Beer"
20,South,5,"Root Beer"
20,South,5,"Root Beer"
16.8,South,5,"Root Beer"
2.8,South,5,"Root Beer"
0.4,South,5,"Root Beer"
1.2,South,5,"Root Beer"
18.8,South,5,"Root Beer"
20,South,5,"Root Beer"
8,South,5,"Root Beer"
2.8,South,5,"Root Beer"
1.2,South,5,"Root Beer"
8,South,5,"Root Beer"
19.2,South,5,"Root Beer"
0.8,South,5,"Root Beer"
20,South,5,"Root Beer"
0.8,South,5,"Root Beer"
18.8,South,5,"Root Beer"
0.4,South,5,"Root Beer"
7,South,5,"Root Beer"
13,South,5,"Root Beer"
0.4,South,5,"Root Beer"
0.2,South,5,"Root Beer"
5.9,South,5,"Root Beer"
3.5,South,5,"Root Beer"
16.8,South,5,"Root Beer"
2.1,South,5,"Root Beer"
11.1,South,5,"Root Beer"
30,South,5,"Root Beer"
610,South,5,"Root Beer"
160,South,5,"Root Beer"
134.4,South,5,"Root Beer"
22.4,South,5,"Root Beer"
3.2,South,5,"Root Beer"
11.4,South,5,"Root Beer"
178.6,South,5,"Root Beer"
220,South,5,"Root Beer"
100,South,5,"Root Beer"
35,South,5,"Root Beer"
15,South,5,"Root Beer"
100,South,5,"Root Beer"
268.8,South,5,"Root Beer"
11.2,South,5,"Root Beer"
230,South,5,"Root Beer"
9.2,South,5,"Root Beer"
216.2,South,5,"Root Beer"
4.6,South,5,"Root Beer"
70,South,5,"Root Beer"
130,South,5,"Root Beer"
6.8,South,5,"Root Beer"
3.4,South,5,"Root Beer"
100.3,South,5,"Root Beer"
59.5,South,5,"Root Beer"
117.6,South,5,"Root Beer"
14.7,South,5,"Root Beer"
77.7,South,5,"Root Beer"
200,South,5,"Root Beer"
132,South,6,"Root Beer"
38,South,6,"Root Beer"
18,South,6,"Root Beer"
12,South,6,"Root Beer"
206,South,6,"Root Beer"
27.82,South,6,"Root Beer"
186.18,South,6,"Root Beer"
101.46,South,6,"Root Beer"
136.17,South,6,"Root Beer"
29.37,South,6,"Root Beer"
210.21,South,6,"Root Beer"
62.79,South,6,"Root Beer"
282,South,6,"Root Beer"
336,South,6,"Root Beer"
277,South,6,"Root Beer"
230,South,6,"Root Beer"
10.9,South,6,"Root Beer"
152.6,South,6,"Root Beer"
54.5,South,6,"Root Beer"
245,South,6,"Root Beer"
153.6,South,6,"Root Beer"
12.8,South,6,"Root Beer"
105.6,South,6,"Root Beer"
48,South,6,"Root Beer"
55.44,South,6,"Root Beer"
15.96,South,6,"Root Beer"
7.56,South,6,"Root Beer"
5.04,South,6,"Root Beer"
86,South,6,"Root Beer"
11.57,South,6,"Root Beer"
77.43,South,6,"Root Beer"
42.56,South,6,"Root Beer"
57.12,South,6,"Root Beer"
12.32,South,6,"Root Beer"
87.78,South,6,"Root Beer"
26.22,South,6,"Root Beer"
118,South,6,"Root Beer"
141,South,6,"Root Beer"
116,South,6,"Root Beer"
96,South,6,"Root Beer"
4.55,South,6,"Root Beer"
63.7,South,6,"Root Beer"
22.75,South,6,"Root Beer"
102,South,6,"Root Beer"
64.32,South,6,"Root Beer"
5.36,South,6,"Root Beer"
44.22,South,6,"Root Beer"
20.1,South,6,"Root Beer"
17.16,South,6,"Root Beer"
4.94,South,6,"Root Beer"
2.34,South,6,"Root Beer"
1.56,South,6,"Root Beer"
26,South,6,"Root Beer"
3.51,South,6,"Root Beer"
23.49,South,6,"Root Beer"
12.92,South,6,"Root Beer"
17.34,South,6,"Root Beer"
3.74,South,6,"Root Beer"
26.95,South,6,"Root Beer"
8.05,South,6,"Root Beer"
36,South,6,"Root Beer"
43,South,6,"Root Beer"
35,South,6,"Root Beer"
29,South,6,"Root Beer"
1.4,South,6,"Root Beer"
19.6,South,6,"Root Beer"
7,South,6,"Root Beer"
31,South,6,"Root Beer"
19.68,South,6,"Root Beer"
1.64,South,6,"Root Beer"
13.53,South,6,"Root Beer"
6.15,South,6,"Root Beer"
15.18,South,6,"Root Beer"
4.37,South,6,"Root Beer"
2.07,South,6,"Root Beer"
1.38,South,6,"Root Beer"
23,South,6,"Root Beer"
2.99,South,6,"Root Beer"
20.01,South,6,"Root Beer"
8.74,South,6,"Root Beer"
11.73,South,6,"Root Beer"
2.53,South,6,"Root Beer"
17.71,South,6,"Root Beer"
5.29,South,6,"Root Beer"
23,South,6,"Root Beer"
23,South,6,"Root Beer"
23,South,6,"Root Beer"
23,South,6,"Root Beer"
1.15,South,6,"Root Beer"
16.1,South,6,"Root Beer"
5.75,South,6,"Root Beer"
23,South,6,"Root Beer"
11.04,South,6,"Root Beer"
0.92,South,6,"Root Beer"
7.59,South,6,"Root Beer"
3.45,South,6,"Root Beer"
0.66,South,6,"Root Beer"
0.19,South,6,"Root Beer"
